RGIId,n,slope,intercept,r_value,p_value,mad_err,AAR_mean
RGI60-14.07347,14.0,-0.01614697770974125,0.7580345495603152,-0.025655633075768285,0.930625528016602,0.18162470048788387,0.7584238761642104
RGI60-14.07348,8.0,0.15973878193295504,0.7864948090445842,0.29505148192317004,0.4780472106670136,0.21118309993034015,0.8005460946410976
RGI60-14.07353,16.0,0.07311511265890745,0.8307940475096383,0.25360878161986694,0.34324775363110993,0.07453205940830918,0.8243746317353363
RGI60-14.07356,9.0,-0.00894481885801313,0.8608321834040608,-0.026378318696621363,0.9462936801422339,0.12812216596921877,0.8605337392686813
RGI60-14.07359,14.0,0.30141009990990186,0.7108441579837483,0.5905722808288388,0.026172046229307685,0.11889386484272685,0.7017613384636068
RGI60-14.07361,19.0,0.1220375447640641,0.5810174808977187,0.2942031557809504,0.22147102196411095,0.09615298195142975,0.5837920213174087
RGI60-14.07364,15.0,0.07587981418860107,0.7714252884469528,0.3439290939429018,0.20940660281847778,0.057457831906566253,0.7725885730898562
RGI60-14.07366,13.0,-0.01966322376588132,0.7190956087225375,-0.10141606857390928,0.7416509289414718,0.0581576214240991,0.7194084465369505
RGI60-14.07368,7.0,-0.05052998113859769,0.8560651060577562,-0.1551145472188326,0.7398258360671495,0.1439206286583066,0.8576645997089629
RGI60-14.07369,15.0,0.12161739473096252,0.6337836818936766,0.3178700399203905,0.2482703058737119,0.10061072488578651,0.6115919358492109
RGI60-14.07375,16.0,0.12293473885409317,0.7454101795904118,0.4169239319806624,0.10814697708856576,0.0716291267013899,0.7331174282268844
RGI60-14.07376,13.0,-0.04231752802937075,0.8628577975751585,-0.25147951711563654,0.4072144963193921,0.049106055203500004,0.8668007800190665
RGI60-14.07380,20.0,0.08775652639993677,0.5792378662525209,0.15821549381744412,0.5052719486998729,0.1290890218543828,0.5671010313701395
RGI60-14.07384,16.0,-0.13208494094831205,0.7336235876767883,-0.314488928373687,0.23549876985257157,0.1065539688947242,0.7492948132792012
RGI60-14.07385,17.0,0.0027168310898828527,0.7535929210101069,0.009529845456078451,0.971043025198179,0.07360569695833825,0.7540950900575402
RGI60-14.07389,14.0,0.020723986570544965,0.7474351822462912,0.07497164512964859,0.7989378649445364,0.07957225495137676,0.7428366838882153
RGI60-14.07391,11.0,0.09080975996623064,0.8813718294878022,0.3334086909574173,0.31636124099103863,0.08559449242032542,0.890640608016944
RGI60-14.07394,12.0,-0.01846548544823832,0.8745643592535939,-0.08755041588160624,0.786730746246751,0.0664403106373502,0.876578295502426
RGI60-14.07397,11.0,-0.05520699249435559,0.7363191148631169,-0.2049983178800225,0.5453946778827741,0.08786173615495954,0.7224489974301114
RGI60-14.07401,16.0,0.059215358584241325,0.8713204901475305,0.2064662540743786,0.44296515136228076,0.07500005067853686,0.8758274853102525
RGI60-14.07406,17.0,-0.04853752108521001,0.7346146224522442,-0.13594266100651006,0.6028975920114967,0.09133257088307228,0.7377320712978477
RGI60-14.07410,18.0,0.21394803106223872,0.6706201909539932,0.4853094135237733,0.041196032335946826,0.0963631896253846,0.690718103594892
RGI60-14.07411,13.0,0.14773493815583066,0.8818682617828504,0.5401257906460346,0.056717462971932205,0.06940481180244945,0.8672215893763823
RGI60-14.07412,5.0,0.48797327383820194,0.7626591998966252,0.8475576314404343,0.06979169337673065,0.17640789251677297,0.7425557367133664
RGI60-14.07413,15.0,0.11981999271112781,0.8082727927334821,0.2215202815786178,0.4275174505887883,0.1462911689672638,0.8221066777517488
RGI60-14.07416,16.0,-0.15487869648276273,0.5802777422969365,-0.3506457937258161,0.18300552470103582,0.11055301665264743,0.5350812609197273
RGI60-14.07421,15.0,0.0671985406367526,0.6337851623199565,0.37528510985646224,0.16808337790107308,0.04603245436345727,0.6169718580959439
RGI60-14.07422,16.0,-0.007555750617782166,0.4617694078079849,-0.07413658824027859,0.7849560854563906,0.027163405545036445,0.4628719295350305
RGI60-14.07425,14.0,-0.026716314005896778,0.8171288841870088,-0.059376835049832793,0.8402055470416703,0.129658783478636,0.8236931323674274
RGI60-14.07426,15.0,0.06473917067067665,0.8303993323746428,0.30179426945406346,0.2743123101332788,0.05672145316919882,0.8179381150771469
RGI60-14.07429,16.0,0.026838724344397876,0.8324388465470426,0.09051218386125157,0.7388585545420192,0.07892316845642597,0.8293815175188621
RGI60-14.07430,18.0,0.029360573167829373,0.7715959104049832,0.06687334559690916,0.7920529594903186,0.10951616242108322,0.762919212723938
RGI60-14.07431,11.0,0.21241301755082553,0.7828290542159513,0.505846555724434,0.11240126115424354,0.12074310780734135,0.7485523080468
RGI60-14.07435,17.0,-0.04008392545627512,0.8020589739544065,-0.1191892802014803,0.6486574811405739,0.08621453415136851,0.8129324617536379
RGI60-14.07439,15.0,0.06195603735823874,0.8528427855662325,0.3288578732846694,0.23137870162152013,0.049345804038401456,0.8511687916133255
RGI60-14.07447,17.0,0.16131059247555046,0.7822375156830349,0.26520873992364646,0.3035900322964377,0.15142323051662215,0.7285075324476515
RGI60-14.07451,15.0,0.05568838015079869,0.8170311670817855,0.13634170455019196,0.6280226748291107,0.11222500601309739,0.8093544297072763
RGI60-14.07452,15.0,0.04804243232368343,0.6511094078900108,0.09218829149412987,0.7438453806356002,0.14392100818583725,0.6527737672655075
RGI60-14.07454,17.0,-0.08710480925266972,0.8274920393403751,-0.45637360554070755,0.06556693960127923,0.043849298771592535,0.8431498741400963
RGI60-14.07458,14.0,-0.17001984672244277,0.6675954168301862,-0.41372405996626493,0.14141691539172158,0.10800194578738422,0.6737264971052832
RGI60-14.07466,15.0,-0.05255757790476535,0.6086369578569462,-0.11843461392279865,0.6742031103416728,0.12221304993078051,0.5990928714859448
RGI60-14.07467,9.0,0.08313394282866778,0.856728431377702,0.31138263754903034,0.41470074936629076,0.09589338833986373,0.8621196242532002
RGI60-14.07474,18.0,0.09818021356976842,0.5679334538141936,0.19661834128435413,0.43423011599865924,0.12239924446889548,0.5656045230672863
RGI60-14.07476,16.0,-0.0990439520299242,0.4423464275630818,-0.28869512563493843,0.2781837647260698,0.08778644806791365,0.43662278261113596
RGI60-14.07478,17.0,0.05088710113611066,0.6467525524697321,0.12267509212248137,0.639031046245741,0.1062950308794728,0.6526564083661446
RGI60-14.07479,14.0,-0.0407965827313049,0.8321310832273086,-0.17937647243619473,0.5394795249195704,0.06459009099991045,0.8328983122880274
RGI60-14.07481,17.0,0.2002179806423994,0.5443622941670123,0.394936877710574,0.11666986274676915,0.12025617300674044,0.535061980898276
RGI60-14.07485,14.0,0.026068333280473,0.7309359765760901,0.06277455611501007,0.8311781260098935,0.11964143149374207,0.7271514307491399
RGI60-14.07489,11.0,-0.19283551933237741,0.6685258398779633,-0.49316771285542305,0.12321142141337448,0.11338551393467107,0.6438080308604355
RGI60-14.07495,14.0,-0.004771359364513839,0.8284743778692512,-0.03656410118149888,0.9012400318075555,0.037644895578165416,0.8290414868271425
RGI60-14.07498,14.0,0.11136364945128649,0.5888780047315871,0.22534117857017633,0.4385859205810202,0.13899398927428278,0.5867752660962423
RGI60-14.07499,15.0,0.08957567870235396,0.7357298835168931,0.24841922844591513,0.37198162794378997,0.09687267170663796,0.7400144324261626
RGI60-14.07500,18.0,-0.012822338715026766,0.5973020813772784,-0.03700859951306657,0.8840863642932184,0.08655795479774689,0.5977432535656445
RGI60-14.07507,14.0,0.008913850402396364,0.41175090352555027,0.021546775522806778,0.9417173126342954,0.11939649946788616,0.4123601643640083
RGI60-14.07508,17.0,0.1215187681829242,0.7388666773314443,0.280944184433498,0.2746928447910716,0.10718255046332885,0.7397721414815301
