glacier_type,precipitation_category,area_category,slope_category,aspect_category,AAR_n,AAR_mean,AAR_std,AAR_1σ,THAR_n,THAR_mean,THAR_std,THAR_1σ,AABR_n,AABR_mean,AABR_std,AABR_1σ
1,0,2,2,1,394,0.5727126769084726,0.07008469471171237,0.0015683261046506257,450,0.4304098503631929,0.08881605855716414,0.0012641218998766714,333,1.4096540355554983,0.3399812429356842,0.010532588554679168
1,0,2,2,2,31,0.5872671470732229,0.04904631985960773,0.0036542962200976294,36,0.43243112539108397,0.07844310486818067,0.003323495339803613,30,1.563062020709693,0.31919842753416156,0.02219988443075206
1,0,2,2,3,5,0.6004646299690828,0.08720170586288571,0.011039090624822872,9,0.40041313076192137,0.09169374872411387,0.007054130516785708,4,1.5513057395553205,0.43685239857466285,0.04494759815451399
1,1,0,0,0,149,0.5367810182540247,0.06356219221256879,0.001368950866915907,156,0.48884935262017737,0.11520931256796509,0.0009291213036395257,152,1.215948818273212,0.32932863482465274,0.0061193016625172994
1,1,0,0,1,278,0.5288072039829309,0.07168149949948402,0.00101587625599684,285,0.48135370460933585,0.12361129467295388,0.0007075454889263184,274,1.176951232683359,0.34893637963726565,0.004989731800504506
1,1,0,0,2,50,0.5252757479235143,0.07916973055914443,0.0,54,0.5191622601110223,0.10390436017960132,0.0,49,1.1312189189163446,0.3586738934861593,0.0
1,1,0,0,3,14,0.5290556926144314,0.06386817408163922,0.0,14,0.5135084235548198,0.05867240939877991,0.0,14,1.1849160235449048,0.300881687209026,0.0
1,1,0,1,0,207,0.5082580348011252,0.05677108092167501,0.0006045994954656304,212,0.5275228280538685,0.1028717829151759,0.0003802392034414508,209,1.0808644792832216,0.268195251803468,0.002432183340658012
1,1,0,1,1,430,0.5089191989248543,0.05975011660275335,0.0003408230170929835,442,0.5135368637083794,0.10262003114035334,0.00041666071411292234,444,1.0758915834133205,0.2892574026228479,0.0014523337074669163
1,1,0,1,2,40,0.5223605930163236,0.06998833258701906,0.0,41,0.539787387459365,0.11240583815785354,0.0,39,1.140820736781885,0.3112387254890169,0.0
1,1,0,1,3,18,0.5302017722255049,0.057915615685995805,0.0023949628914202406,18,0.5251506983623702,0.1250945334228972,0.0034386077848931208,18,1.1983985196325586,0.2768674576683394,0.011417127598884283
1,1,0,2,0,225,0.5190160678836147,0.06044482849021818,0.00019310431672213467,227,0.5329859901320058,0.102028564308682,0.00019352410945854844,227,1.147819448702479,0.29448343030179985,0.000695481949761565
1,1,0,2,1,470,0.5051866042724225,0.057375487366210856,0.00027106998247839126,482,0.5223110157405291,0.09880153191463736,0.0002791818651521674,480,1.0688000176980823,0.27086086192478614,0.0011549733820442288
1,1,0,2,2,29,0.5017610330952905,0.057041810312996453,0.0008734519767699658,30,0.5506448642341596,0.09226049213656949,0.0008299247785502172,30,1.0648120166474901,0.27688491032788676,0.0068296584074132825
1,1,0,2,3,9,0.55918069811869,0.0883953977869577,0.005005192733365021,9,0.5706640680579511,0.13339472534720706,0.004649024080368763,9,1.4039660306413955,0.44091525237998286,0.02990183824807819
1,1,1,0,0,545,0.5118639008061774,0.04863693611782111,0.0004979290644335512,559,0.4957488471140482,0.10082686384190061,0.00048356862257522263,557,1.106060028247673,0.2387273274736316,0.0020688877428117224
1,1,1,0,1,989,0.5076535259411628,0.05273935737378342,0.0003950829893309276,1004,0.49177393547793663,0.10115813565657975,0.00029071651662634744,1003,1.0863586433184136,0.2548381864537648,0.0016855956352562723
1,1,1,0,2,34,0.5327294356337506,0.07716165111989069,0.0014749030109996023,33,0.5841581079793564,0.11329147168623344,0.0014308818844717907,33,1.215223809936137,0.3910315622663909,0.010534285590843058
1,1,1,0,3,14,0.5223834983296043,0.06636696038465771,0.004308673854701892,14,0.514251195316024,0.11783545032348523,0.004701881394809146,14,1.173670130073523,0.33335469112092864,0.026976215305707065
1,1,1,1,0,516,0.511579388578305,0.05335632087572514,0.000370369294243006,522,0.5007151694056051,0.09584119861760287,0.00025619035975284963,523,1.1231843987880386,0.2662006657600459,0.0016844387342729286
1,1,1,1,1,1220,0.4977681206284994,0.04957132078841951,0.0002513092686036511,1235,0.48142674485924136,0.09106319078732344,0.0002162621460649082,1237,1.0543705600453896,0.22873655169629245,0.001002630381286173
1,1,1,1,2,57,0.5028499485243799,0.06216072760094502,0.0003043899323389531,59,0.5288197547365042,0.10957491480302144,0.0006652562687233187,58,1.0655740843022752,0.2742194944166667,0.001249589166973352
1,1,1,1,3,24,0.5227644127356572,0.04742322267236484,0.0,23,0.5389542951578467,0.08719327280626436,0.0,24,1.2063083283643827,0.2622193073759832,0.0
1,1,1,2,0,449,0.5260844895194696,0.0595385429929371,0.0006091165134157274,464,0.5081802372652209,0.0978716241617347,0.0006545771191490041,443,1.189001570682645,0.2997753737135235,0.0028889484300176184
1,1,1,2,1,797,0.5077344144720498,0.057456478248443014,0.0003320190364983937,818,0.48736085472913393,0.09582264473970135,0.00028185709860879755,808,1.1135921453869375,0.28351834205995813,0.0017601613406541474
1,1,1,2,2,41,0.5291309940192712,0.05347789522975449,0.0,41,0.5183130862486731,0.10187048733887984,0.0,41,1.2228644955495236,0.26847517224741324,0.0
1,1,1,2,3,20,0.5404517820736526,0.041815963658042035,0.001052684354617095,20,0.4910788876795086,0.10006106670435656,0.0024972655595198318,20,1.2880713292905195,0.2205307009825531,0.0054438048352060675
1,1,2,0,0,1764,0.53254227709155,0.059081004176347506,0.00034313638147402003,1825,0.4910389415984582,0.09551613372561736,0.00026773826664301214,1664,1.2756045013382495,0.3455388110559797,0.001670196723777652
1,1,2,0,1,3558,0.5218115959766176,0.057408842238902975,0.0002370483306908252,3637,0.4757082487247366,0.08962800230004443,0.00015810759329970843,3420,1.2188424258991517,0.31669175411172806,0.0011105635362272563
1,1,2,0,2,41,0.5530715145589095,0.07206305219315151,0.0024086116976980085,44,0.47486129064955507,0.11248033129832666,0.0015040162333287374,38,1.3037640289067811,0.35968695087574887,0.016759047440024346
1,1,2,0,3,14,0.5371691890469384,0.0926257647749528,0.0038686414735189445,15,0.4740163390141771,0.14109583515728158,0.0038262254086847765,13,1.26334895697024,0.42824678008155737,0.016948577270855903
1,1,2,1,0,860,0.5388437166654156,0.06489679835756572,0.0005679061569733937,908,0.47236076143261524,0.10016353049081901,0.00043034278810107047,829,1.3052664706982342,0.3534721560464819,0.0032708022075542483
1,1,2,1,1,1950,0.5236752496915807,0.06149292392443039,0.0003102354231558866,2019,0.4608640856093999,0.08950602818379222,0.0002262701990115896,1904,1.2300913630139954,0.3236495234458475,0.0016711328806849727
1,1,2,1,2,85,0.5372980879412468,0.0662472447516541,0.0016993247178365076,92,0.45271847863175885,0.0870148106263241,0.0016241811134240672,83,1.2799199920565654,0.31312320775043084,0.009633121828798826
1,1,2,1,3,27,0.5260932390016392,0.06637037776632723,0.001883231847426443,29,0.42977828607348073,0.11336905731802838,0.0016374526413311223,27,1.2545577788114153,0.3614966684505806,0.011843080555423834
1,1,2,2,0,382,0.5572133407632981,0.06705883017561966,0.0009830905118298008,425,0.4618273518329421,0.09384792683402246,0.0009460948745196601,348,1.3689096788168056,0.357856112880256,0.006216522542175049
1,1,2,2,1,716,0.537630212773118,0.06575255773958884,0.0006304555099007019,760,0.4556831443972063,0.08410360669311312,0.0005553216391191597,674,1.2985496788787438,0.35463633594954685,0.0035894282280457216
1,1,2,2,2,36,0.5709516448271797,0.057859273225324734,0.0029472917179308444,38,0.457333161671074,0.09400779137261975,0.002394102002042022,34,1.4131856336446962,0.3133243004543778,0.018807562093738732
1,1,2,2,3,14,0.5759750864149399,0.07196382647608245,0.004083562922552834,16,0.4186600506077581,0.08838923285192507,0.004330040286223993,13,1.527645212121852,0.39553060930832834,0.03216761446408844
1,2,0,0,0,193,0.5347925156310758,0.06804267865684273,0.0009324039035909593,209,0.4808023680662948,0.12013216009207889,0.0009434569471704629,194,1.1903282717554158,0.328241684204547,0.004467315962549192
1,2,0,0,1,252,0.52933237284571,0.0661995530488193,0.0007372840952941185,260,0.49105658999589696,0.1105701403415245,0.00048778562980118285,252,1.1894402035063534,0.3278373868582631,0.003689963666661823
1,2,0,0,2,292,0.5414663087336861,0.0675122494433503,0.0006423802348259801,305,0.5221948750045555,0.12929471562386355,0.0005767426346687891,289,1.2515706082385463,0.33977088597592275,0.0031066396633851016
1,2,0,0,3,147,0.5415939555015694,0.07217248107903612,0.0009366505835899217,158,0.5184329469883062,0.13509013379714446,0.0008970767364746577,145,1.2593228022415843,0.35289120644353006,0.006532260511940825
1,2,0,1,0,326,0.5205530965503993,0.060512313205374334,0.0005390047436922692,336,0.5071141023453487,0.10293179063661101,0.00047715848918283333,329,1.149295704960618,0.2938099897237056,0.002383212695747
1,2,0,1,1,382,0.521674244935276,0.061047989161583834,0.0,389,0.5163120616169387,0.10403965499405822,0.0001515592806239062,385,1.1497221275867864,0.298793311341476,0.00039375966670755297
1,2,0,1,2,444,0.5319300449270731,0.06520855838178422,0.0003483983198618153,442,0.5505913624365188,0.11281271395695926,0.0002568244369914786,442,1.2128864443279457,0.3253397707595556,0.0019841286433553884
1,2,0,1,3,178,0.5299460239702922,0.0639689738365285,0.0002630196387065718,182,0.5400785892178059,0.11364167209016736,0.00041896270466508956,181,1.2127125717393477,0.3286524039156632,0.0015156745754718532
1,2,0,2,0,468,0.5134424661530941,0.05648135970709214,0.00025044041237323945,475,0.5351034804363923,0.09294850900528825,0.00023341319033218051,474,1.1110517439580057,0.26854985344253807,0.0009774468590949034
1,2,0,2,1,591,0.5118000594428753,0.05742877978875583,0.00028647375210972794,600,0.5233988885927386,0.0945562075946928,0.0002749319806072843,598,1.111024957908485,0.26903832019007456,0.0014179312619207569
1,2,0,2,2,422,0.5198025736120614,0.06127887348213442,0.0001342042028414509,431,0.5311394488297168,0.11111659386526951,0.00010278648144322582,424,1.1618511113006889,0.29667801082502765,0.0005487254847923587
1,2,0,2,3,213,0.5236944631357768,0.06591627983665956,0.0002816563493234931,219,0.5311223661063107,0.10301969098502932,0.0003811923853266186,211,1.1868271736281304,0.31226801342104665,0.0021873283419935044
1,2,1,0,0,360,0.511163509151905,0.05185076243493668,0.0005154035448408174,359,0.49505973911604334,0.11228383879001543,0.0003952403800751936,363,1.1232603828358732,0.2524992606830319,0.0024531511949011514
1,2,1,0,1,566,0.5098114571548846,0.047649964781927026,0.00036571708046769067,568,0.49348893700066,0.10138651417475987,0.00025470634146282047,576,1.1023686900603098,0.23092225125206772,0.0015219579215347175
1,2,1,0,2,242,0.5240220434327871,0.053263086294736056,0.0006816346949256567,241,0.5468351132856819,0.11441237846268884,0.0007222034278739349,244,1.1717264835857113,0.27013827682173913,0.00362518182683241
1,2,1,0,3,151,0.5187096209023084,0.06218012438202424,0.0008986596506263708,151,0.5286160488392981,0.1272925757873251,0.0005393336479087315,152,1.14943673898941,0.2955288285005876,0.0035359992521724207
1,2,1,1,0,621,0.5143441251733754,0.05225888928774582,0.00025353148672089263,623,0.5140978712769928,0.0986996773219786,0.00021953001157441174,618,1.1577205352676598,0.24560058913727673,0.001049023375109139
1,2,1,1,1,937,0.5103347210576101,0.05042922611520852,0.00018703890098856774,948,0.49555972638668166,0.09855993331703272,0.00013842817299931565,949,1.1378685335203296,0.25455455409212824,0.0006975813422958137
1,2,1,1,2,524,0.5259949938895401,0.05244577942997582,0.00028176014378829376,525,0.5631491599829431,0.10531568596562163,0.00022034198528858334,531,1.225067987542065,0.27979604979303935,0.0017951117355141735
1,2,1,1,3,293,0.5286240767637478,0.05262441485533179,0.0003726334046573538,293,0.5583842923164036,0.10942111664665105,0.0004490846232615917,295,1.2454525760034951,0.2850589362736444,0.0018954923651914274
1,2,1,2,0,555,0.5174664852289844,0.05078406090467262,0.00032849685879797057,559,0.5083193358076229,0.08501810352699181,0.00029203633915468857,554,1.1740874258521647,0.26419254684782056,0.0014083456407634916
1,2,1,2,1,806,0.5182433797974298,0.05000807480677115,0.000173443722747941,817,0.49552042516071604,0.09063311785883822,0.00016061094781362107,811,1.1807527879543291,0.2635777116359374,0.0006826114215481882
1,2,1,2,2,456,0.5196406828619933,0.04939686635985941,0.00017749970983795463,458,0.5441717347145275,0.09790573869838401,0.0001794197802245376,460,1.2098251758466239,0.2604803556222135,0.0008870306291284421
1,2,1,2,3,249,0.5142846129675648,0.05442231160937312,0.00013764928813562476,250,0.5313235879419335,0.09923572229538186,0.00020194930646119747,248,1.1886985036598847,0.26532378767032416,0.0005975313017168492
1,2,2,0,0,1382,0.541094977028727,0.061131026845574574,0.00027129454194182805,1412,0.5138299575267107,0.10288025501303495,0.00017956579531872737,1216,1.3444183136957504,0.3507982065462678,0.0014955164133903594
1,2,2,0,1,2765,0.5363261184979827,0.05830732360270824,0.00017520140278316873,2816,0.4979193807820254,0.09891244895851885,0.00011302173199775516,2591,1.3303664480191717,0.3401600112178657,0.0009062187840209892
1,2,2,0,2,440,0.5332250396666811,0.05770789482943778,0.000496599374841055,463,0.5100129993721765,0.10325176635526377,0.00037896527675809874,424,1.2800023162809897,0.3215063480630326,0.002298991367875777
1,2,2,0,3,253,0.532288521426,0.06898066006117058,0.0008212679245070663,268,0.512931471401833,0.10476763759052837,0.0006309616686640874,235,1.2731930487185854,0.34314965208033515,0.004601865810729285
1,2,2,1,0,905,0.5408298523793528,0.055486052150949025,0.00028632292566179086,931,0.5075013161661964,0.08900495720607988,0.00025247283898964165,849,1.3725819307471234,0.33603727863693167,0.0017069494856067422
1,2,2,1,1,1869,0.5359804194136915,0.05580839501032143,0.00017358122103708712,1898,0.5005581838633971,0.09068887448218128,0.00012724100684141128,1774,1.3469326383063664,0.3304511737429066,0.0009604518595314537
1,2,2,1,2,893,0.5392646979896839,0.057208032023527595,0.00029086075337842273,906,0.5213438779555236,0.09571369186659312,0.0001913141017543989,852,1.351935658698974,0.2979346053936312,0.0016473316727040634
1,2,2,1,3,397,0.5361689163656809,0.059190634912417175,0.00048567629475495465,409,0.5125609403849788,0.09361415796514876,0.00041906327965863654,382,1.3513194626946465,0.3122408840151996,0.003146730826864208
1,2,2,2,0,347,0.533184320022818,0.0600735444741315,0.00060765706097233,351,0.49406040728824113,0.08340919758248715,0.0005805860784865927,331,1.3017190651933486,0.3262718031190683,0.0035246039439365607
1,2,2,2,1,684,0.5339745124352026,0.054248535377719634,0.00033722429397052854,692,0.49325625783141974,0.0840059979770648,0.0002717498140927107,654,1.322000382878663,0.30760792738508264,0.0016479032057595102
1,2,2,2,2,495,0.5464971996646767,0.0520435498573806,0.0004818817877501515,506,0.5207328986209399,0.0892824142787828,0.00040946574279351514,473,1.411354940403997,0.29709526433473094,0.0028972740158252686
1,2,2,2,3,220,0.5537565944801665,0.06215700838379678,0.0008692340082897306,228,0.5008935147401585,0.09593277787633091,0.0006885880135461722,197,1.4101254213865384,0.31742563094836346,0.005801545450935754
2,0,2,0,0,669,0.5969805570242183,0.055547925354617715,0.0010343673080071376,796,0.5594945414539918,0.10787938735652096,0.0008849584538762442,536,1.5834282451482489,0.3132484715480408,0.007669783200691484
2,0,2,0,1,868,0.5927504181535219,0.057741748106241136,0.0008953770902851056,1065,0.5474358899443209,0.11801198366050392,0.0007776075440174711,662,1.5568563883804596,0.33714282295475134,0.006840358717145355
2,0,2,1,0,126,0.6125607214245474,0.047093184061887956,0.003215832638848141,190,0.4957585273291561,0.09599137321187765,0.002450873904577314,103,1.640283776227948,0.2755022098118965,0.023459157129151666
2,0,2,1,1,238,0.603328032396326,0.05564010086373115,0.002118888373369887,321,0.48757260671196173,0.10218612892833394,0.0017535838150419883,193,1.591206978325216,0.3224743967398156,0.015917974925658634
2,0,2,2,0,47,0.6329253203480468,0.040413097244887626,0.006418154980354212,62,0.4898166571229166,0.08172329624634785,0.004599722054583416,35,1.722348067351349,0.21195762656818612,0.048854280290112795
2,0,2,2,1,106,0.6210539985160729,0.05247947544233954,0.004072829392966478,131,0.45033864316165123,0.08107328249485952,0.0030640684584176798,78,1.6825636230144114,0.3008042923140737,0.03238772541833068
2,1,2,0,0,49,0.5534067394898918,0.05273298827185224,0.0016967798089724954,51,0.5294996150138936,0.1160044379102901,0.001793416765849396,45,1.325351400986471,0.2848603334403821,0.010150753385761805
2,1,2,0,1,87,0.5708190793577691,0.06079619267387205,0.0013214962888448269,92,0.5554814638483958,0.10359860245554398,0.0013698476388490457,70,1.3790075007273077,0.32187968229518593,0.009182746204557227
2,1,2,0,2,18,0.5569691261218501,0.06406013662029975,0.004579480894300033,17,0.4365223942408769,0.0966369500811788,0.003631139262466826,4,1.230710740123733,0.6268262023278189,0.05231855989962651
2,1,2,0,3,8,0.5717230284411748,0.061301980901821145,0.005963888504119231,8,0.5205775004942698,0.1363931035747301,0.005435668431752626,1,1.8802570065345503,,0.0
2,1,2,1,0,33,0.5934345772329978,0.05657980885010229,0.004105420387516959,39,0.5066307766710721,0.07151461697022304,0.0029263957842310946,29,1.5129022220263804,0.302513596234139,0.025997216824534482
2,1,2,1,1,40,0.5482941240618333,0.060693941211310505,0.002826012250761547,43,0.47380968578672195,0.09065217906852194,0.00230650803636161,39,1.3078309901833058,0.3132391217216958,0.020464502468626872
2,1,2,2,0,20,0.5922712577880944,0.04407033824868417,0.004775009332940969,23,0.4336299675435248,0.10049411233984476,0.004273516568237781,20,1.6139175646892086,0.31325110375350984,0.037010200285165495
2,1,2,2,1,36,0.5830237293751908,0.06261780375701911,0.0039647465155375405,39,0.4364506923876358,0.0748325891260829,0.0035693433825403184,30,1.4476020724993293,0.3079552409739455,0.020947218250250293
2,2,2,0,0,16,0.5428823602989914,0.035875032085993394,0.003232773379085959,17,0.5940979809811483,0.09532702657086072,0.001766685081943449,16,1.3589703887553932,0.21056813598433752,0.013492150157195416
2,2,2,0,1,22,0.5621867772551078,0.0684437988774684,0.0,22,0.5784291552791104,0.10211996872326704,0.0,18,1.4653054567910446,0.3633725558160704,0.0
2,2,2,0,2,51,0.5747341619164186,0.06133365994263199,0.000960338917721515,53,0.5279782642033697,0.10198027462382313,0.0003775093264585801,29,1.5314190674694421,0.2730577379631673,0.007479190486896515
2,2,2,0,3,46,0.5634476762537465,0.05086956337857939,0.0020213165756051313,49,0.519971679058396,0.09948155214295772,0.0021097892096027513,34,1.6331178271580473,0.3256821896709178,0.019389931274122002
2,2,2,1,0,3,0.5870994336111708,0.09446716292664566,0.0,4,0.558018918454749,0.10414110132610606,0.0,2,1.4359044508417633,0.31486501177889237,0.0
2,2,2,1,1,4,0.5887335857364828,0.03292564474973903,0.0,5,0.5913886994369528,0.0635967467870376,0.0,3,1.664234673520454,0.32088043412367656,0.0
2,2,2,1,2,61,0.575785494317129,0.05293105386972855,0.0008292783112694849,60,0.5296003275045366,0.0899973312502475,0.0004699783918870346,35,1.5744008816023574,0.27759909425505475,0.00706119078538595
2,2,2,1,3,37,0.5763048239633355,0.05622567826477632,0.0,37,0.557632880860087,0.07783479887657556,0.0,25,1.6085836507085178,0.32189905356590715,0.0
2,2,2,2,0,4,0.5726966419618341,0.09900562811259422,0.012992175257043792,4,0.4173337389051675,0.13061656387380038,0.011256797491205813,4,1.5607415616873694,0.5722127805728772,0.11049964388668827
2,2,2,2,1,3,0.5237243476005072,0.031797437874630796,0.0,3,0.4840835922905797,0.03986874162125534,0.0,3,1.4062177328075425,0.4967826653478414,0.0
2,2,2,2,2,33,0.5936508400508469,0.04559270545782653,0.0,33,0.5695552652490322,0.07290398577813448,0.0,20,1.701965309888072,0.25093904184088467,0.0
2,2,2,2,3,22,0.5636604314377324,0.04518050583082952,0.0,22,0.5427925653864226,0.09297016976808326,0.0,18,1.599099400339565,0.28387117135672457,0.0
3,0,2,0,0,605,0.5903237568157147,0.05936127845595047,0.0008823727974123818,755,0.583024182227152,0.11285719186597745,0.0007578861866138005,429,1.6006463732184275,0.3336932370929411,0.006841865046264977
3,0,2,0,1,622,0.5879171157268632,0.05980167254731578,0.0008751734201197153,754,0.5662210314173881,0.11615411890207668,0.0007861980583301076,422,1.565442626341681,0.3239883850042141,0.006569063221146351
3,0,2,0,3,1,0.673562808516475,,0.0,2,0.4640763720577257,0.22188825500030976,0.0069532068053253515,1,2.139122335844411,,0.0
3,0,2,1,0,51,0.5861417018114258,0.06366625131560301,0.004233577895477858,62,0.4981752592336307,0.11848457564442313,0.003375002891678652,46,1.5983646414006152,0.3311363264302986,0.027173237155189104
3,0,2,1,1,70,0.585911639904228,0.0648285156107203,0.0036403071381070724,86,0.48770713992680403,0.10016649245102877,0.0031025793532708642,55,1.565090634351355,0.39762065057740825,0.02920795109811789
3,0,2,1,3,1,0.6413149680239134,,0.048932499439036325,1,0.5591537387027482,,0.029614655579058513,1,1.856349217260833,,0.35204784585691895
3,0,2,2,0,26,0.5999995322455999,0.06302325644786723,0.006750574676049133,38,0.44920918172698304,0.10231294654313594,0.004733162494181024,22,1.5750722465385976,0.31172073949500817,0.04565752811950812
3,0,2,2,1,37,0.5940248439553125,0.06839254432802168,0.005407204977154491,40,0.43720586901192016,0.07557498384186438,0.004256278996367809,28,1.531774621772387,0.366667723494184,0.047202172811435635
3,0,2,2,2,1,0.5716731480830226,,0.03928018623939067,1,0.293819490576487,,0.017736566474220283,1,1.4387460257096472,,0.23371622460236074
3,1,2,0,0,124,0.5590184218134627,0.0584921044082168,0.0013531429144232542,125,0.5414183077267519,0.09727665145344931,0.0008977275985272779,101,1.3651594071410447,0.32783735769320776,0.006853864722646821
3,1,2,0,1,124,0.567631554324418,0.05842438639931187,0.0012872080777600828,129,0.5554360623342559,0.10288165001667494,0.0012745009071610627,94,1.4306493110310534,0.35727286416505183,0.008970911384078352
3,1,2,1,0,36,0.5513448656752605,0.06801768952962857,0.003094663935404384,47,0.4681939505372209,0.09755430193960452,0.0029084231225101243,33,1.3018020508555999,0.3059770934499137,0.019401230936726556
3,1,2,1,1,38,0.5663675503276181,0.07408232279982657,0.0039034253902285095,40,0.4539987504040638,0.09971671994325179,0.0028438948677764974,34,1.4503355477488677,0.43961146477358154,0.024521348436526737
3,1,2,1,2,1,0.4992610645106906,,0.01278167122009427,2,0.3851935668889258,0.05486157358601128,0.027203286798156194,1,1.2666809571381652,,0.0656137960589167
3,1,2,2,0,20,0.5408104765659452,0.08559313740339194,0.006272834159638106,32,0.3700326238087466,0.08486325757597155,0.00418764738766626,17,1.2204946903953868,0.32212245252658717,0.031982901428009025
3,1,2,2,1,50,0.56583586553136,0.06422233616317857,0.0030199219718775776,56,0.3950393702124292,0.07704728852406297,0.002548454715968905,46,1.4787817175328013,0.39495633167589805,0.023395756956975326
3,1,2,2,3,1,0.5534412261745103,,0.0,1,0.3278230197866719,,0.0,1,1.3609738695670757,,0.0
3,2,2,0,0,74,0.5607403653564541,0.05920210280797082,0.0008909959111939162,84,0.5531720638167922,0.0981483611883547,0.0009684342500272987,62,1.4982229193636758,0.3504862993732942,0.006204128254281236
3,2,2,0,1,62,0.5618914086318724,0.06449936863049051,0.0018293601772059527,63,0.5608726486322795,0.0905111269317081,0.0014313511192382217,45,1.4275888261232768,0.3405018580068004,0.012031199385859608
3,2,2,0,2,74,0.5561956051692901,0.07326357684253018,0.0013920145558654208,88,0.5070855279427243,0.10826696452347064,0.001696022170476305,50,1.443373793475911,0.3500497474152385,0.009893053032167577
3,2,2,0,3,61,0.5636503608757104,0.06551962067173481,0.0016826579143140758,63,0.514577577574697,0.1098000353046638,0.0010362132486962182,39,1.542326226220092,0.35678161364631117,0.018556450185445893
3,2,2,1,0,33,0.532899948398496,0.05922010313840169,0.0009120341138712198,35,0.5075654839906497,0.10487437578799351,0.00025366383830349726,32,1.2536705256799192,0.3381806050512915,0.005617280869654594
3,2,2,1,1,28,0.5424460276705696,0.04731367175022706,0.0019358726324791916,28,0.5032633292051178,0.07770823556137892,0.0014435184503058102,27,1.2840702463757185,0.23560737467617623,0.01096002023940228
3,2,2,1,2,65,0.5542028123239348,0.06218102591701469,0.0006898217844691849,67,0.5157257679740509,0.09162894619270193,0.0005386900767217509,47,1.4928522074160055,0.3750733418928766,0.0065298473843210855
3,2,2,1,3,61,0.5533422520337019,0.06845378825693642,0.0,62,0.5293393520483344,0.08948837748700963,0.0003253449529527192,46,1.4651629186251598,0.3403765427602353,0.0
3,2,2,2,0,13,0.49963748291780014,0.04761740480796509,0.0023448439660893093,14,0.47075567799859597,0.06914426263984554,0.0012495958468816306,13,1.1695435807794343,0.2511158814636414,0.008714704938230797
3,2,2,2,1,27,0.5160175853616594,0.04118955317033688,0.002007960794971035,28,0.462351525145752,0.07708087627741131,0.0012612653414667187,27,1.2153253860167903,0.1994342192072412,0.010019724884700468
3,2,2,2,2,23,0.568515753369964,0.055877246439952774,0.0,24,0.5222450986140471,0.08025547186308356,0.0,16,1.6628907114686784,0.3410362823766317,0.0
3,2,2,2,3,21,0.5328025509984525,0.057734047191568216,0.0,21,0.5304066317049367,0.061150397177862505,0.0,20,1.4980876731160149,0.3124247437250161,0.0
4,0,0,0,0,1,0.6157829166864588,,0.0,1,0.7184839041016656,,0.0,1,1.6158942692845353,,0.0
4,0,0,0,1,1,0.4932075319439392,,0.0,2,0.4363527210361816,0.24177119931961727,0.0,1,1.029403476608728,,0.0
4,0,0,0,2,2,0.5738146944139308,0.02323223305279162,0.0,3,0.43062831941910146,0.10497447725657784,0.0,1,1.9018515920415504,,0.0
4,0,0,0,3,5,0.5729252402414786,0.07206331222987036,0.0,3,0.370044844649811,0.17789282375639065,0.0,4,1.4987659316913544,0.2966366023050525,0.0
4,0,0,1,1,1,0.5263167347183505,,0.0,2,0.6366062680812534,0.13918882615305378,0.02702723937317253,1,1.6100358928543144,,0.0
4,0,0,1,3,1,0.487223555124171,,0.0,1,0.434318862818372,,0.0,1,1.742202880670376,,0.0
4,0,0,2,0,1,0.6152810091999084,,0.0,2,0.5644505012011329,0.1587325842035757,0.0,1,1.7842627583304338,,0.0
4,0,0,2,1,1,0.5653659212775254,,0.0,1,0.683254564227407,,0.0,1,1.4626623287274787,,0.0
4,0,0,2,2,1,0.5447500052617027,,0.0,1,0.3904835599088822,,0.0,1,1.903176324408039,,0.0
4,0,1,0,0,1,0.5736523880426746,,0.0,1,0.7442330904025426,,0.0,1,1.4920255322121585,,0.0
4,0,1,0,3,3,0.618747419027699,0.08713251408935098,0.0,6,0.2974703990004381,0.034450361606105685,0.0,1,1.9909988973003387,,0.0
4,0,1,2,1,1,0.4959182396821657,,0.0,2,0.7124727294991379,0.03324968687628701,0.01933386972228701,1,1.067411057978384,,0.0
4,0,1,2,2,3,0.5288600432963628,0.03561318763517582,0.04138546358548205,2,0.3589800413989169,0.18955149491046247,0.02013415002812699,2,1.8038603926971981,0.0037483355601978584,0.2492184898934372
4,0,2,0,0,32,0.620945018191718,0.06908102608452191,0.004249659286322065,67,0.38363036496670416,0.11479862285214548,0.0033182745648987324,4,1.7326992267105517,0.16942688580194287,0.1061730681257372
4,0,2,0,1,63,0.6035577354024589,0.07553866936599309,0.0029463843502649713,117,0.4307208437138647,0.13139306649951965,0.0025558473603722134,8,1.5790618847633118,0.4825613998112368,0.02749135133894899
4,0,2,0,3,14,0.5811252854124567,0.061523421155569864,0.011158795242067506,25,0.3686763941763924,0.09446389905358343,0.007968054560797806,2,1.9323556531988444,0.07410229237968177,0.0
4,1,0,0,1,1,0.4658430333371571,,0.0,2,0.4384631204269341,0.21601947368731356,0.0,1,0.9224984083846448,,0.0
4,1,0,0,2,8,0.5931259006409917,0.09147341192171451,0.005179502136904587,12,0.4464309550606525,0.14617746217643876,0.0049426545587112,4,1.7044273545629995,0.2253714630613152,0.0
4,1,0,0,3,10,0.6029805914805385,0.07839622649341767,0.004560461177069852,19,0.3876319599941741,0.15230510963287683,0.0016977928692699519,3,1.3860484199718284,0.21396127331756104,0.0
