glacier_type,temperature_category,precipitation_category,area_category,aspect_category,AAR_n,AAR_mean,AAR_std,AAR_1σ,THAR_n,THAR_mean,THAR_std,THAR_1σ,AABR_n,AABR_mean,AABR_std,AABR_1σ
1,2,0,1,2,138,0.5428358832975076,0.05691822034714664,0.00111967082844045,139,0.4860545834397045,0.09450001530373585,0.0011242420100225027,137,1.2546325249488337,0.302491820407558,0.005979371118285349
1,2,0,1,3,31,0.5352083776164027,0.07069775473503317,0.0011913864607607937,31,0.5000531745996536,0.12357322116075135,0.0019283135866271755,30,1.1983313787068204,0.3247099670529429,0.0
1,2,0,2,0,138,0.5286279310932576,0.06122979035139944,0.0016701745832739538,150,0.465916340172259,0.09548751307887289,0.001267651499864835,144,1.2140911178544889,0.3581643299457842,0.00902159757163658
1,2,0,2,1,517,0.5269417122428195,0.0700062932696737,0.0009084461838161392,540,0.43638426294759247,0.09470890415015776,0.0007216429924010076,493,1.2133309834626147,0.34851937798298943,0.005265593163461815
1,2,0,2,2,128,0.5654643764380384,0.05799562350737882,0.0016014998259177838,144,0.47158011213322787,0.09751843439793231,0.0014407170011120011,122,1.3777100870596928,0.3209325517289517,0.010088049094930338
1,2,0,2,3,30,0.6015225410320082,0.06846174110825361,0.004798845299189591,42,0.4376004709714196,0.10086045268954782,0.003517393561078122,24,1.531281141854718,0.35817586080590635,0.03203408567200777
1,2,1,0,0,350,0.5199508140983929,0.06172610548639641,0.00031320628927817505,358,0.5135640581680657,0.10901451807958058,0.00021294789451826594,352,1.137702065353707,0.297119051065138,0.001157371866979248
1,2,1,0,1,766,0.5123664214717977,0.06373202933128137,0.0003291426008091984,789,0.5049236739634737,0.10907151406696287,0.000293222336815376,783,1.0960998479028468,0.3085704441053906,0.0014651434247376978
1,2,1,0,2,119,0.5185653871982528,0.07132422200307513,0.00021285804475906732,125,0.5334831268708317,0.10418597523946957,0.00019918194685205216,118,1.1175092903459245,0.3228227867675453,0.0017363538323932075
1,2,1,0,3,41,0.5361716556031546,0.06683481990207381,0.001520751326484287,41,0.5311660271417488,0.10864958098941717,0.0018222093117791066,41,1.2389193160679826,0.3298041058206465,0.008258803621269295
1,2,1,1,0,740,0.512333932590405,0.05138668532509297,0.00035412080882006434,756,0.5055521076372262,0.0941379355527937,0.0003216581383061467,751,1.1172530647587666,0.2534093350877586,0.0014874767304511797
1,2,1,1,1,1711,0.4991171157603224,0.051301862292296885,0.000215464608537739,1744,0.483227317593387,0.09644541921860121,0.0001671986794082803,1744,1.0599951537977685,0.2403421913064941,0.0008749669821335045
1,2,1,1,2,132,0.518709232062328,0.06495619023346995,0.0004019952894091658,133,0.5393114257817151,0.11054794242858712,0.0004616697800492886,132,1.1518418707193556,0.31299288703377415,0.0026901983726539055
1,2,1,1,3,58,0.5287715607541945,0.05067516386606493,0.0011015518639088389,57,0.5160884785376312,0.10023014653368549,0.0014496410743795709,58,1.2266242808204293,0.26737207979168814,0.006776681930495499
1,2,1,2,0,1181,0.5260341593761126,0.059567050653014854,0.00040077174298087514,1217,0.49335519689323276,0.09057175753786838,0.00028411051213868326,1162,1.2382147018686658,0.3224759595741487,0.0019146075825351113
1,2,1,2,1,3027,0.5165210229787406,0.0556115284181952,0.00021570476091700672,3101,0.4727989041257925,0.08709596039934282,0.0001526810124779377,3011,1.2021695218765465,0.3061060959937899,0.000996949018311281
1,2,1,2,2,160,0.5482024332186237,0.06724758852635962,0.0012582329600439983,172,0.46008145875314843,0.09568722067022571,0.0010802814234846685,153,1.3120647356579678,0.3284585570251517,0.0077285486116519374
1,2,1,2,3,53,0.5433980070317769,0.07676561622816283,0.001715103251781171,58,0.44048407048832217,0.11515911443196217,0.0017338509717146437,51,1.3318322307079082,0.40136863691538516,0.011050870138311493
1,2,2,0,0,944,0.5205110933718169,0.06021028035487223,0.00028232638936477426,976,0.513699101076526,0.10447166801016909,0.0002687702362201413,953,1.1385445655341422,0.2867839206984186,0.0012719089392712504
1,2,2,0,1,1196,0.5188164862576855,0.06078851765608373,0.0002019490401830162,1219,0.5157057103958788,0.10133557011788522,0.00017364826546649177,1206,1.138835273486347,0.2911446641658452,0.0010382318753828564
1,2,2,0,2,1158,0.5299151883956361,0.06491049479774827,0.00021557915958417162,1178,0.5361221744642943,0.11719624324737139,0.00018165520421023612,1155,1.2038308098401593,0.32058179278088966,0.0011051471215703143
1,2,2,0,3,538,0.5306535769021621,0.06732330816769373,0.0002924123213883267,559,0.5304517120555905,0.11636746628826018,0.00032434569969439343,537,1.2151272168442964,0.3298165200930105,0.0020274986467940666
1,2,2,1,0,1450,0.5144353947939513,0.051284347455126875,0.00019953662614873268,1453,0.5059321903534824,0.0972965696917317,0.0001668967693606293,1448,1.1513788706567138,0.24972897068098268,0.0008991174258461313
1,2,2,1,1,2229,0.5132352768159881,0.04963983640394857,0.00013491744009142776,2249,0.4957400167784791,0.09632753415079506,0.00010251284238627874,2251,1.1447225893494881,0.25223175781024026,0.0005414068641320977
1,2,2,1,2,1222,0.5232331118608203,0.051532650717686874,0.00019288985283935975,1224,0.5528359687844348,0.1048029939904337,0.0001834657467561479,1235,1.208851776736192,0.2713252618714233,0.0011035665080581535
1,2,2,1,3,693,0.5213115092019486,0.05576721390098794,0.00025614479928950576,694,0.5421592478514751,0.11083369410262225,0.00023454350228596055,695,1.2042016160504645,0.2827495032934598,0.0011361505023849772
1,2,2,2,0,2449,0.5397147397955838,0.05873083005151065,0.00018829217711558506,2505,0.5103872195126934,0.09652211489176987,0.00015233624286277366,2232,1.3456989993564297,0.3408795007308623,0.0010838910614312553
1,2,2,2,1,5067,0.5358146822627774,0.056628464428804315,0.00011602866635015892,5147,0.49890463623609405,0.09437557646158204,8.048703230434175e-05,4793,1.3363025834305724,0.33181120965503985,0.0006057649073275877
1,2,2,2,2,1828,0.5397694237374958,0.05615265287183181,0.00022694517284994537,1875,0.5183810233809161,0.09603910839148634,0.00017179425985699092,1749,1.350566638150804,0.30703519451730105,0.0012524042468539272
1,2,2,2,3,870,0.5394879385098735,0.0634170855593656,0.0003930284524843448,905,0.5097312489656395,0.09764452006149844,0.0003176085923355546,814,1.3429964486626174,0.32619778879639105,0.0024325151918934244
2,0,0,2,0,502,0.6062577272478805,0.057295579742553567,0.0014060114322072335,641,0.5561197573673771,0.11111921646313809,0.0011359062428706608,378,1.6421249039274872,0.3122924765678433,0.010554440572657258
2,0,0,2,1,685,0.6066903573510724,0.056988644912760206,0.0011873706309681322,930,0.5457430378085444,0.11761976101705501,0.0010020098271567035,484,1.668889350463384,0.3244421566567192,0.009857519411187399
2,0,1,2,0,11,0.5689707961117388,0.05271363983413005,0.008476167033866973,12,0.43650846828350093,0.07699140701262752,0.0065499609532528,11,1.4562872988386437,0.327964335478268,0.06454104128560746
2,0,1,2,1,13,0.6089296579585693,0.058698639013397766,0.005306031989353483,14,0.47636692171338535,0.1308959240486462,0.0053275830644194085,10,1.5872887761703547,0.2842275582867922,0.033120677272177046
2,1,0,2,0,296,0.5971288398051819,0.04850944181425978,0.0015033266120814243,358,0.525047052808965,0.099927815117846,0.0013563559267234671,253,1.5647395283144598,0.28281641944977753,0.011238021378332033
2,1,0,2,1,437,0.5880831962680528,0.054821722218966154,0.0013217717494976465,492,0.49694617167043614,0.11025212789289762,0.00102205747273703,366,1.489288437055322,0.30508904486215455,0.00937018765355982
2,1,1,2,0,36,0.5680281735830772,0.05634683771631386,0.0018523182864236636,42,0.5203331361333198,0.1014567700962803,0.0015228112573374098,34,1.4323802216023176,0.3250827010258326,0.012665437036511086
2,1,1,2,1,63,0.5805766158638105,0.060949228221247716,0.0026428332140519544,70,0.5138440876869904,0.11241282364786698,0.0024043736509428747,50,1.456513569929178,0.3304661518961927,0.01703975709273211
2,2,0,2,0,44,0.5731504078246209,0.047682381588073884,0.004421031770297844,49,0.5200162970089736,0.10188002854615455,0.003442580439774455,43,1.4266659618625317,0.2846611373994417,0.02998060320966347
2,2,0,2,1,90,0.5706211883962514,0.058694591582094814,0.0024731012059811203,95,0.4893247386907037,0.10320593128286519,0.0021718028716584876,83,1.3995159630509555,0.3296319619073856,0.016171415073890222
2,2,1,2,0,55,0.578872789695193,0.056266770069062125,0.002650274265151422,59,0.5024487554640681,0.10855298895855697,0.0024434902525244983,49,1.4504743052089084,0.31538654292199175,0.016268762078298468
2,2,1,2,1,87,0.5527524916232718,0.0590120715496026,0.0013545979066195005,90,0.5095718347102504,0.09947394372239657,0.001176256624175072,79,1.2944991086693403,0.29066099859855726,0.009882310892287308
2,2,1,2,2,18,0.5569691261218501,0.06406013662029975,0.004579480894300033,17,0.4365223942408769,0.0966369500811788,0.003631139262466826,5,1.2050934640953672,0.5458612828357624,0.058370030007521126
2,2,1,2,3,9,0.571810755911789,0.05734335636896608,0.0053012342258837615,9,0.519988242044417,0.12759631222958673,0.004831705272669001,1,1.8802570065345503,,0.0
2,2,2,2,0,23,0.5538348971071614,0.05769105834575486,0.0031879252217236753,25,0.5600430522447675,0.1173154168941618,0.0021649823100581165,22,1.4026500622054225,0.29914294180751216,0.022359039551892713
2,2,2,2,1,29,0.561869533977925,0.06293538723197675,0.0,29,0.5678535423295871,0.09539971000689663,0.0,24,1.4827856433842832,0.3651114894441278,0.0
2,2,2,2,2,145,0.5794816216052425,0.05472906854136033,0.00048559342537699864,146,0.5380424068922525,0.09214551714526373,0.00023682062423060031,84,1.5899344048864021,0.2746953650634604,0.003914533196019631
2,2,2,2,3,105,0.5680228674851988,0.05161256347317056,0.0008855291664555813,108,0.5375228268906104,0.09198302794928263,0.000957219178430878,77,1.617199825937646,0.31147792623628673,0.008561787835326597
3,0,0,2,0,527,0.5906286279125061,0.06005769538932712,0.0010125169786157145,654,0.5762810914167241,0.11328209574037984,0.0008442604674389077,386,1.6287579958927745,0.32682923197917996,0.007763343647434589
3,0,0,2,1,537,0.5952335410437479,0.059824515023881766,0.0010677582517771144,665,0.5723318113784901,0.11562939903047706,0.0009260551159869938,353,1.6407948238647685,0.3109231498664887,0.00870537654442993
3,0,1,2,0,26,0.6037616556411672,0.055529023246037236,0.004416120034633243,35,0.48124110579665363,0.15206771539319897,0.0036167607812172637,13,1.5859498724161993,0.245119742902564,0.03872616316985651
3,0,1,2,1,28,0.5916055301850475,0.0662082680259982,0.00526390772623534,33,0.4405132648898301,0.1299125210133168,0.0037271520035591058,22,1.6485400689113034,0.3115672016452026,0.04167013818887825
3,1,0,2,0,136,0.5923163875768965,0.059676015059151856,0.0016897990016418157,181,0.5583583980768669,0.13002504737422346,0.0016424170986855055,94,1.5252153380531872,0.34109765316046925,0.013660631156162966
3,1,0,2,1,159,0.5721983201909787,0.055984834092842696,0.0015539229704244488,181,0.4955387859277076,0.10751460843478301,0.0013650411524429426,124,1.4196709630629822,0.32570670498643245,0.012194499338932708
3,1,1,2,0,86,0.5571811589540194,0.06145721075828231,0.002045018333772342,100,0.4924370850475105,0.11049542443520013,0.0016932103324970007,73,1.3479946575562285,0.3334305716391261,0.01194950446228158
3,1,1,2,1,122,0.5745029209015949,0.05760895444541297,0.001683295206170414,129,0.5089206694725964,0.11869132023664465,0.0015970935761764364,93,1.4950727221125502,0.3711699854500352,0.013205768203004762
3,1,2,2,0,2,0.5701482522030851,0.010970416911398086,0.0,2,0.4817433550392507,0.05721286307418877,0.0,2,1.3769687771166588,0.060861081469099895,0.0
3,1,2,2,1,4,0.5455286289305534,0.1066837281709311,0.014755563616340298,4,0.5058156155026623,0.023754669488516067,0.01133923628569343,3,1.1428670437920512,0.411236735010401,0.05198602407498809
3,2,0,2,0,19,0.5696195728382665,0.05104635518132798,0.008299291974842495,20,0.5094684360579876,0.12626200889583772,0.005077726539013458,17,1.3401664027865996,0.21057440488220375,0.043929485112036405
3,2,0,2,1,33,0.547188956087671,0.06721394249047699,0.0032452509096139322,34,0.47260387244945834,0.08621151614750629,0.003125963139157717,28,1.2266675132524176,0.2326056557813197,0.018978959633290306
3,2,0,2,2,1,0.5716731480830226,,0.03928018623939067,1,0.293819490576487,,0.017736566474220283,1,1.4387460257096472,,0.23371622460236074
3,2,0,2,3,2,0.6574388882701943,0.022802666690912462,0.024466249719518163,4,0.44874065810312935,0.16512687330327525,0.013785989609191087,2,1.9977357765526218,0.19995078968771568,0.17602392292845948
3,2,1,2,0,68,0.5348165629967889,0.059899615491473206,0.0016236685056057083,69,0.5135695781933237,0.09480845540312001,0.000976693574965734,65,1.2702772183567173,0.3042922884104571,0.006349601858501215
3,2,1,2,1,62,0.5410606730656357,0.06268316010316577,0.0012884086559795114,63,0.503900042632512,0.10594066130957501,0.0008345063034802908,59,1.2967247151588739,0.3756812406176575,0.007871338060071374
3,2,1,2,2,3,0.6265582686280847,0.11049163508784911,0.009744569722495796,4,0.35836753955367906,0.044316709015045704,0.015341818518429638,1,1.2666809571381652,,0.0656137960589167
3,2,1,2,3,2,0.6125642330353662,0.08361255815089995,0.01955297236303305,1,0.3278230197866719,,0.0,1,1.3609738695670757,,0.0
3,2,2,2,0,118,0.546063356839434,0.06158091855051728,0.0006663356745287192,131,0.5332697563525582,0.10145780872477062,0.000638783522478159,105,1.3853086363638538,0.36349925724039556,0.004185128901556223
3,2,2,2,1,113,0.5466912955663241,0.05704058869299694,0.0010931236767879708,115,0.5247733071621505,0.09516405275824291,0.0008228833044991497,96,1.3364226887371775,0.28968514431334735,0.006827107358618036
3,2,2,2,2,162,0.5571451846363729,0.06648116495653247,0.0006934864041898792,179,0.5123521524020016,0.09851743601303806,0.0008578320494616137,113,1.49503535226413,0.3635704610323956,0.005151556846590551
3,2,2,2,3,143,0.5547230976114801,0.06610157567329318,0.0007177771522598505,146,0.523123058082235,0.09537118796971512,0.0004679917292421064,105,1.5000949575396307,0.3401217261677118,0.006892395783165617
4,0,0,0,0,2,0.6155319629431836,0.0003549021872681083,0.0,3,0.6157949688346439,0.14320188446273524,0.0,2,1.7000785138074845,0.11905450034248778,0.0
4,0,0,0,1,3,0.5282967293132717,0.03611991932094105,0.0,5,0.5658345084924554,0.18382237493803824,0.010810895749269012,3,1.3673672327301738,0.3018184341448491,0.0
4,0,0,0,2,3,0.5641264646965215,0.02348305157941566,0.0,4,0.4205921295415467,0.08803026570008667,0.0,2,1.9025139582247947,0.0009367272396014398,0.0
4,0,0,0,3,6,0.5586416260552608,0.07333912039938975,0.0,4,0.3861133491919513,0.14876163881267007,0.0,5,1.5474533214871589,0.2790112273654186,0.0
4,0,0,1,0,1,0.5736523880426746,,0.0,1,0.7442330904025426,,0.0,1,1.4920255322121585,,0.0
4,0,0,1,2,5,0.5732732302127106,0.07110257792375617,0.02483127815128923,5,0.28861740809295405,0.11465637988250661,0.008053660011250796,2,1.8038603926971981,0.0037483355601978584,0.2492184898934372
4,0,0,1,3,3,0.618747419027699,0.08713251408935098,0.0,3,0.29770754110126346,0.009598582894511595,0.0,1,1.9909988973003387,,0.0
4,0,0,2,0,26,0.6329477160137681,0.07090383349023355,0.005422452235349882,61,0.3784706280951858,0.11168478734992983,0.003699738363460093,3,1.6968368495151278,0.18799346759974336,0.14156409083431626
4,0,0,2,1,50,0.6265811403767426,0.06409347398283863,0.0036054540605207942,100,0.45408967837365355,0.13353027323295963,0.002843386090073499,3,1.3160125938907492,0.5537448930727739,0.07331027023719731
4,0,0,2,3,12,0.5643361279060297,0.048174973143114135,0.012737144432114053,22,0.382288001274749,0.09261963119447768,0.008877415091888512,2,1.9323556531988444,0.07410229237968177,0.0
4,1,0,1,1,1,0.4959182396821657,,0.0,2,0.7124727294991379,0.03324968687628701,0.01933386972228701,1,1.067411057978384,,0.0
4,1,0,2,0,9,0.5925957065315192,0.05175143151078174,0.0043962712942132885,11,0.4610262842501299,0.10863916660632122,0.004703390648724402,1,1.8402863582968232,,0.0
4,1,0,2,1,31,0.585221319191555,0.07170073923177162,0.003473685464207405,48,0.4527877932063909,0.13281817167894128,0.0032787348287649475,5,1.7368914592868492,0.4137197293002318,0.0
4,1,1,0,1,1,0.4658430333371571,,0.0,1,0.5912119551395825,,0.0,1,0.9224984083846448,,0.0
4,1,1,0,2,4,0.5908956670465395,0.11130136298724601,0.0,5,0.44789148606762297,0.07456143723381327,0.010526315789473707,2,1.6343436759200314,0.5722698450955725,0.0
4,1,1,0,3,9,0.5869582235136366,0.07899103033011685,0.005067179085633169,14,0.39466626285179546,0.1570162405084705,0.002304147465437792,3,1.4814877554536132,0.3530082454661967,0.0
4,1,1,1,1,9,0.5858051997627362,0.055956866369197326,0.0032300052782702204,7,0.3916557304925902,0.07775075518288661,0.0029755178075782573,1,1.7985047828398346,,0.0
4,1,1,1,3,5,0.561789457970563,0.08435235884323845,0.010103325215740689,5,0.3203340718993177,0.06028561156774188,0.007407407407407379,2,1.622056267691992,0.40830799064612283,0.0
4,1,1,2,0,5,0.6066914046169443,0.1047672078403718,0.01622359462664511,8,0.4062829635333358,0.12275182925155156,0.010210209919080929,1,0.938314238002753,,0.09888508086730241
4,1,1,2,1,36,0.588293054812771,0.059662431891100064,0.003010005704335385,42,0.40005062675055614,0.1058797566325723,0.002583183396929655,5,2.015063178979105,0.25682497413839495,0.049191978730359055
4,1,1,2,3,8,0.568490781843402,0.061272246713898415,0.010860743930177054,8,0.32427892604711894,0.05956976253574785,0.012620541926945257,1,1.8388198525663493,,0.0
4,1,2,0,3,4,0.571884418361259,0.07727918406383032,0.0,4,0.5244973525276012,0.15195052955346702,0.0,1,1.188661134111079,,0.0
4,1,2,1,0,1,0.4758565350365155,,0.0,1,0.3943148554056606,,0.0,1,1.3621934884228422,,0.0
4,1,2,1,1,5,0.5344196097573326,0.05274156486855723,0.0,5,0.4006073927767778,0.09505609266939499,0.0,1,1.9572781669277557,,0.0
4,1,2,1,3,6,0.5825146662444516,0.03563156362941506,0.0,6,0.488667542440528,0.11134968718418903,0.0,1,1.5976999772897422,,0.0
4,1,2,2,1,16,0.6086222299530235,0.07396293810658855,0.0036413654741207025,18,0.47207761106708673,0.1392376960453069,0.0037205861403162704,1,1.2999367213221944,,0.0
4,2,1,0,2,9,0.5606445663271575,0.08090500788002157,0.004604001899470744,13,0.42905555704280196,0.14918355363873695,0.0021035515276736595,4,1.6134734404794062,0.0522910029133608,0.0
4,2,1,0,3,6,0.575839560167029,0.07864948608763506,0.011304947594250202,5,0.48694123452384963,0.16478137062364032,0.0,1,1.5659511625737583,,0.0
4,2,1,1,1,6,0.5089377391066655,0.04745364370184206,0.0,6,0.43127362662832236,0.07795730014367613,0.0,2,2.060517729920412,0.1826037975178175,0.0
4,2,1,1,2,17,0.594556725387401,0.0744552665812829,0.005893091890301832,14,0.45347480484926744,0.15300111441618872,0.003539428401465749,3,1.5726037216345958,0.09729688193665981,0.0
4,2,1,1,3,17,0.6085985054534334,0.05525574450551208,0.0053016330400849545,20,0.4524002470331182,0.14931871525809032,0.006863698269053366,4,1.8977685389962746,0.13927699506617994,0.0
4,2,1,2,1,20,0.5834521530855875,0.06631245084452089,0.0032351435458908414,20,0.416108487384499,0.07858882968874095,0.0032149745260080173,4,2.0765042986070137,0.088728460933363,0.0
4,2,1,2,2,26,0.5664721958045263,0.06439540979062375,0.005306767007432739,29,0.4226695449870873,0.12774468427354213,0.004607147730128142,7,1.5270172445110641,0.3436599918821728,0.06075848453033569
4,2,1,2,3,46,0.59821288024217,0.06852308431602043,0.0048543179184393345,43,0.41996889477812543,0.11526225485814584,0.0037298273524523444,5,1.746991849262122,0.2634682975177149,0.04960987606880427
4,2,2,0,1,2,0.5080960435110734,0.12634638795814357,0.0,2,0.4105934995372304,0.06275741203686201,0.0,1,1.488983460716786,,0.0
4,2,2,0,2,4,0.5135521073878607,0.01908532172235996,0.0,7,0.476655352496208,0.15479214679165712,0.0,3,1.4884866629695477,0.5458849537655888,0.0
4,2,2,0,3,28,0.5758830355797765,0.09101440713134709,0.001837570250514467,36,0.4377522987663601,0.13893047087458937,0.00458146312552077,14,1.6576615639075152,0.3283739766664085,0.06099752234336442
4,2,2,1,1,11,0.5504068550636807,0.05448764364774511,0.001464318047757939,13,0.429325127247969,0.10578801302528562,0.0017270051762289583,5,1.8917127328490018,0.1752596149261265,0.0
4,2,2,1,3,21,0.5900865635980124,0.082490229458978,0.006320513468662416,34,0.3902633581853711,0.12122252655998916,0.004445497687505719,4,1.9961833177231898,0.11464518011708555,0.0
4,2,2,2,1,44,0.5874120131468326,0.07096665680125736,0.002020225848018075,44,0.47707593892989997,0.12007888582922879,0.0011971946347449141,8,1.8321548551744988,0.24818459005944535,0.0
4,2,2,2,2,81,0.5694808123820789,0.07310434069577029,0.003375589188082147,75,0.35511108304256483,0.09987110270118787,0.002509813687530878,13,1.8147457228452581,0.2750013359682312,0.068110651933637
4,2,2,2,3,100,0.5715991167883421,0.07440103003371887,0.0027163456136840985,101,0.38156743252738445,0.11580574309682015,0.0016595157163590741,9,1.6964210816409284,0.3326491642508401,0.07617549911783189
5,0,0,1,0,1,0.5784580778468004,,0.0,1,0.5749854294091489,,0.0,1,1.611177271017234,,0.0
5,0,0,1,1,1,0.5826604148038003,,0.07296478542009632,1,0.4435836272245005,,0.08154290306425471,1,1.732296646631476,,0.44548712763295106
5,0,0,2,1,42,0.6156733327247339,0.04727069686217084,0.003911771587088547,77,0.4941138664418032,0.14732150158339416,0.003203541605919291,8,1.9527921385933578,0.1701673039673519,0.048967547948349226
5,1,0,2,0,8,0.629673833264744,0.06840201180696756,0.008802953503812714,15,0.4500826533172884,0.15812471729585775,0.006931022276314084,1,2.1387360101618555,,0.0
5,1,1,2,0,39,0.6007377186082272,0.05821668624859836,0.0031106240871016395,52,0.40633442349469195,0.10820822914982482,0.003298009473127429,2,1.984041677145208,0.09997314065273717,0.17493145248469352
5,1,1,2,1,52,0.6058588914920816,0.054783279572533525,0.00347048920615577,65,0.4223416128391892,0.10838024674455156,0.002655231319663885,2,1.7250576810727378,0.2434289421770592,0.0
5,2,1,2,1,30,0.5702875543818993,0.06601428656712745,0.0037572786868613774,31,0.4307940193769386,0.10152047466006998,0.001982128156067973,4,1.7530717919267629,0.14090690067857806,0.060472664837172174
5,2,2,2,0,54,0.598352564669854,0.05318228088283382,0.0024031931076859015,59,0.49412777735095376,0.11404006098155163,0.0014759543028178255,13,1.9305259482225452,0.1844209943126603,0.02031262961689986
5,2,2,2,1,52,0.5908567869786928,0.052052368847753716,0.0019290001326562358,61,0.463003807905523,0.09489839836966295,0.0015132573151686061,7,1.9042290000982847,0.33616056175358605,0.07527201493560474
5,2,2,2,3,3,0.5511411380083795,0.049226468183013905,0.0034629507244109217,4,0.3974917565740068,0.10978612339381542,0.00962655386026309,1,2.14872489250306,,0.0
6,0,0,2,1,26,0.6362932629937117,0.050272337536852216,0.0053286063781195995,69,0.5617909954594872,0.15404895717986983,0.003204683023785403,5,1.9263758587200104,0.19633439537045075,0.0
6,1,0,2,1,36,0.6059783606150084,0.05805383404802967,0.0029255048601625755,75,0.44749814614366384,0.15168114384793702,0.003077867276666476,2,1.6339606386796584,0.06999495880419426,0.0
6,2,1,2,1,3,0.6568845425577522,0.04337377995074323,0.0052497802822433215,4,0.48784175302150906,0.15585550432941347,0.02051338711048591,1,2.0711574945160343,,0.0
6,2,1,2,2,69,0.6095591926794055,0.06422281133036195,0.004464309403055307,67,0.4638380380463719,0.1261912671325696,0.0029496390035735763,7,1.7915784866997964,0.3736585502707594,0.16339954368603382
6,2,1,2,3,76,0.5921154040722639,0.07765111492649453,0.003391621257249093,79,0.42492069940394034,0.14204420592444322,0.002760522508295679,10,1.8419044623809757,0.383360265668511,0.07401130474831955
6,2,2,2,2,17,0.5889511109066922,0.06259442582353845,0.009371999235401338,25,0.4125214731612139,0.1104804383744461,0.005049330152898702,1,1.749507975080321,,0.3402463135564411
6,2,2,2,3,44,0.5921779855761297,0.06361173605598304,0.004532721063746439,47,0.39118533631934976,0.1148656680396745,0.002496868855607965,7,2.0255105890656044,0.12185012355265817,0.06965497662651048
7,0,0,2,0,12,0.6300108755310267,0.051201956141565155,0.006352334994935343,39,0.5341544093749933,0.15920411026407943,0.005003353514669543,2,2.070250609793419,0.11906896160591925,0.0
7,0,0,2,1,17,0.639330402044061,0.04482457569329779,0.006556737968346655,47,0.5290303738825486,0.15298565673302197,0.004037351509183401,2,1.8722440319846876,0.18177140904745656,0.16155891891907403
7,1,0,2,1,8,0.6377176454068468,0.08124549232723913,0.005007586575723613,21,0.4223055552925391,0.13633723217143168,0.005839392166065827,1,1.828260854879032,,0.0
7,1,1,2,1,4,0.6160495948126365,0.05226279666310477,0.015827659072226687,15,0.4387240950572958,0.1664950778569579,0.009233519539541797,1,1.913551553883076,,0.0
7,2,2,2,1,12,0.6098165150367674,0.04780473470522662,0.00305222110760151,21,0.5177964173939564,0.12174372095398783,0.003146797983130132,1,2.0686052695225503,,0.2349628958668908
7,2,2,2,2,9,0.6080417820068275,0.06537474729935401,0.00568948425673617,17,0.4696130036840919,0.07255972294491475,0.002742483263977586,3,1.9571901776243141,0.1118822438640941,0.12112850289253714
7,2,2,2,3,14,0.6078911790994166,0.0827316520976228,0.0036071144143628607,22,0.46403393071644755,0.08356408763763576,0.002088151228641506,3,1.5737739564452558,0.42261303238632614,0.0
